,rank,rankOldAndNew,movieCd,movieNm,salesAmt,audiCnt,scrnCnt,showCnt,targetDate
3043,4,OLD,20173694,지오스톰,93288600,12792,462,1239,20171101
3044,5,OLD,20164424,대장 김창수,36897600,5347,316,546,20171101
3045,6,OLD,20070454,원스,37443100,4909,136,399,20171101
3046,7,OLD,20165450,남한산성,23035400,3296,215,342,20171101
3047,8,OLD,20176767,"나는 내일, 어제의 너와 만난다",17068000,2756,127,293,20171101
3048,9,OLD,20174142,아이 캔 스피크,15255900,2365,80,112,20171101
3049,10,OLD,20175208,뷰티풀 투모로우,17772900,2204,37,76,20171101
3050,1,OLD,20172603,부라더,746500200,100941,712,3426,20171102
3051,2,OLD,20175121,토르: 라그나로크,783942000,99572,1000,4818,20171102
3052,3,OLD,20169643,침묵,420845300,57510,612,2581,20171102
3053,4,OLD,20172742,범죄도시,343228200,45275,550,1947,20171102
3054,5,NEW,20173724,직쏘,142638500,17581,171,762,20171102
3055,6,OLD,20171024,너의 췌장을 먹고 싶어,89061400,11352,182,576,20171102
3056,7,OLD,20070454,원스,22474100,2986,143,328,20171102
3057,8,OLD,20173806,노 게임 노 라이프 -제로-,22324400,2985,46,64,20171102
3058,9,OLD,20173612,메소드,21924900,2857,238,399,20171102
3059,10,OLD,20177342,내게 남은 사랑을,14573500,2181,143,209,20171102
3060,1,OLD,20175121,토르: 라그나로크,1395246040,162641,1017,4965,20171103
3061,2,OLD,20172603,부라더,1053391476,130102,759,3632,20171103
3062,3,OLD,20172742,범죄도시,530506840,62666,575,2036,20171103
3063,4,OLD,20169643,침묵,493607624,60910,630,2661,20171103
3064,5,OLD,20173724,직쏘,152756400,17034,166,743,20171103
3065,6,OLD,20171024,너의 췌장을 먹고 싶어,142242300,16539,187,598,20171103
3066,7,OLD,20070454,원스,30964700,3691,145,327,20171103
3067,8,OLD,20173612,메소드,21552600,2520,244,392,20171103
3068,9,OLD,20173694,지오스톰,13364560,1853,90,126,20171103
3069,10,OLD,20173806,노 게임 노 라이프 -제로-,14003000,1610,44,51,20171103
3070,1,OLD,20175121,토르: 라그나로크,3127486767,365000,1047,5189,20171104
3071,2,OLD,20172603,부라더,2051485060,249687,884,4183,20171104
3072,3,OLD,20172742,범죄도시,939860367,109027,610,2179,20171104
3073,4,OLD,20169643,침묵,780123440,93390,634,2633,20171104
3074,5,OLD,20171024,너의 췌장을 먹고 싶어,253803000,30180,196,576,20171104
3075,6,OLD,20173724,직쏘,207242500,22803,175,682,20171104
3076,7,OLD,20174902,신서유기 : 몽키킹의 부활,42463300,5737,212,293,20171104
3077,8,OLD,20173694,지오스톰,36893933,5202,85,130,20171104
3078,9,OLD,20070454,원스,44097200,5152,145,294,20171104
3079,10,OLD,20175208,뷰티풀 투모로우,37808200,4152,37,85,20171104
3080,1,OLD,20175121,토르: 라그나로크,2601163600,306265,1039,5078,20171105
3081,2,OLD,20172603,부라더,1868293700,225890,889,4211,20171105
3082,3,OLD,20172742,범죄도시,820742200,94881,605,2145,20171105
3083,4,OLD,20169643,침묵,703798200,84505,629,2535,20171105
3084,5,OLD,20171024,너의 췌장을 먹고 싶어,236049400,27992,207,583,20171105
3085,6,OLD,20173724,직쏘,170353300,18566,172,650,20171105
3086,7,OLD,20174902,신서유기 : 몽키킹의 부활,48954700,6525,211,287,20171105
3087,8,OLD,20173694,지오스톰,35898200,5067,88,132,20171105
3088,9,OLD,20070454,원스,36651600,4297,147,270,20171105
3089,10,OLD,20171817,넛잡 2,23624800,3127,79,104,20171105
3090,1,OLD,20175121,토르: 라그나로크,563989300,71307,943,4573,20171106
3091,2,OLD,20172603,부라더,517585400,69429,824,3917,20171106
3092,3,OLD,20172742,범죄도시,289152000,37951,547,2079,20171106
3093,4,OLD,20169643,침묵,248753800,33631,589,2429,20171106
3094,5,OLD,20171024,너의 췌장을 먹고 싶어,70666100,8995,177,582,20171106
3095,6,OLD,20173724,직쏘,64945900,7961,157,595,20171106
3096,7,NEW,20161681,미옥,16774000,2098,5,7,20171106
3097,8,OLD,20070454,원스,14534600,1936,129,271,20171106
3098,9,OLD,20173612,메소드,12858400,1707,205,315,20171106
3099,10,OLD,20173804,배드 지니어스,8983500,1248,181,244,20171106
3100,1,OLD,20172603,부라더,460408200,62262,831,3919,20171107
3101,2,OLD,20175121,토르: 라그나로크,482385000,62157,962,4511,20171107
3102,3,OLD,20172742,범죄도시,274367600,36032,564,2093,20171107
3103,4,OLD,20169643,침묵,231533000,31370,601,2401,20171107
3104,5,OLD,20171024,너의 췌장을 먹고 싶어,63539400,8058,178,592,20171107
3105,6,OLD,20173724,직쏘,53686400,6594,157,584,20171107
3106,7,OLD,20070454,원스,14913300,2042,142,271,20171107
3107,8,OLD,20173612,메소드,12289700,1586,201,305,20171107
3108,9,OLD,20173804,배드 지니어스,11316400,1575,186,252,20171107
3109,10,NEW,20173931,리빙보이 인 뉴욕,8598500,1359,16,16,20171107
3110,1,OLD,20172603,부라더,470673700,64328,803,3699,20171108
3111,2,OLD,20175121,토르: 라그나로크,475687700,61380,841,3854,20171108
3112,3,OLD,20174622,해피 데스데이,341139800,45059,472,2230,20171108
3113,4,OLD,20172742,범죄도시,254798700,33468,555,2029,20171108
3114,5,OLD,20169643,침묵,215345700,29056,543,2041,20171108
3115,6,OLD,20171024,너의 췌장을 먹고 싶어,63792400,8197,174,567,20171108
3116,7,OLD,20173724,직쏘,38624400,4784,143,445,20171108
3117,8,OLD,20070454,원스,14074000,1871,109,214,20171108
3118,9,OLD,20173612,메소드,11847300,1556,164,251,20171108
3119,10,OLD,20173804,배드 지니어스,8843400,1235,160,201,20171108
3120,1,OLD,20175121,토르: 라그나로크,395017600,51340,708,2909,20171109
3121,2,OLD,20161681,미옥,371690200,50553,625,3110,20171109
3122,3,OLD,20174622,해피 데스데이,370139000,48693,475,2231,20171109
3123,4,OLD,20172603,부라더,344380000,47573,670,2909,20171109
3124,5,OLD,20172742,범죄도시,203664700,26828,497,1462,20171109
3125,6,NEW,20175441,채비,90017700,13267,452,1149,20171109
3126,7,OLD,20169643,침묵,81648200,11184,410,904,20171109
3127,8,OLD,20179942,러빙 빈센트,52621500,6918,241,429,20171109
3128,9,OLD,20171024,너의 췌장을 먹고 싶어,40031700,5087,147,349,20171109
3129,10,NEW,20173931,리빙보이 인 뉴욕,33777400,4417,158,513,20171109
3130,1,OLD,20175121,토르: 라그나로크,673951200,79054,740,3116,20171110
3131,2,OLD,20174622,해피 데스데이,611694986,73194,510,2371,20171110
3132,3,OLD,20172603,부라더,480532472,60262,713,3039,20171110
3133,4,OLD,20161681,미옥,337641286,40934,635,3109,20171110
3134,5,OLD,20172742,범죄도시,312369628,36787,517,1523,20171110
3135,6,OLD,20169643,침묵,110424100,13489,427,922,20171110
3136,7,OLD,20175441,채비,97239786,12780,462,1143,20171110
3137,8,OLD,20179942,러빙 빈센트,75455100,9042,260,458,20171110
3138,9,OLD,20171024,너의 췌장을 먹고 싶어,59316400,6877,149,360,20171110
3139,10,OLD,20173931,리빙보이 인 뉴욕,38348200,4448,153,481,20171110
3140,1,OLD,20175121,토르: 라그나로크,1813556000,213813,856,3621,20171111
3141,2,OLD,20174622,해피 데스데이,1506169812,181615,651,2809,20171111
3142,3,OLD,20172603,부라더,1108031190,133987,728,3200,20171111
3143,4,OLD,20172742,범죄도시,639784910,73842,540,1591,20171111
3144,5,OLD,20161681,미옥,469104778,55584,609,2931,20171111
3145,6,OLD,20169643,침묵,211117900,25071,414,831,20171111
3146,7,OLD,20175441,채비,177285878,22888,469,1072,20171111
3147,8,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,125815500,16582,351,628,20171111
3148,9,OLD,20179942,러빙 빈센트,132613600,15766,257,444,20171111
3149,10,OLD,20171024,너의 췌장을 먹고 싶어,133459700,15570,157,378,20171111
3150,1,OLD,20175121,토르: 라그나로크,1457937500,172871,832,3517,20171112
3151,2,OLD,20174622,해피 데스데이,1318357800,157596,714,2987,20171112
3152,3,OLD,20172603,부라더,935964600,112963,725,3126,20171112
3153,4,OLD,20172742,범죄도시,550348200,63384,535,1578,20171112
3154,5,OLD,20161681,미옥,362828900,43168,583,2597,20171112
3155,6,OLD,20169643,침묵,189481900,22486,412,797,20171112
3156,7,OLD,20175441,채비,164313600,20766,462,1027,20171112
3157,8,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,137869600,18055,370,671,20171112
3158,9,OLD,20179942,러빙 빈센트,130354500,15600,271,464,20171112
3159,10,OLD,20171024,너의 췌장을 먹고 싶어,110403900,12810,159,371,20171112
3160,1,OLD,20174622,해피 데스데이,385313400,50167,598,2740,20171113
3161,2,OLD,20175121,토르: 라그나로크,315686400,41186,733,3052,20171113
3162,3,OLD,20172603,부라더,233227100,31606,645,2806,20171113
3163,4,OLD,20172742,범죄도시,186982300,24824,521,1576,20171113
3164,5,OLD,20161681,미옥,123781500,16872,531,2315,20171113
3165,6,OLD,20175441,채비,79222100,11278,459,1069,20171113
3166,7,OLD,20179942,러빙 빈센트,61416400,8270,261,512,20171113
3167,8,OLD,20169643,침묵,59529900,8025,391,808,20171113
3168,9,NEW,20165748,꾼,46535500,5463,13,17,20171113
3169,10,OLD,20171024,너의 췌장을 먹고 싶어,30766700,3938,153,358,20171113
3170,1,OLD,20174622,해피 데스데이,351441200,45647,608,2728,20171114
3171,2,OLD,20175121,토르: 라그나로크,283685600,36953,746,2997,20171114
3172,3,OLD,20172603,부라더,208238100,28570,657,2729,20171114
3173,4,OLD,20172742,범죄도시,169610300,22373,524,1581,20171114
3174,5,OLD,20161681,미옥,112299200,15278,525,2204,20171114
3175,6,OLD,20175441,채비,86666100,12829,480,1083,20171114
3176,7,OLD,20165748,꾼,82651000,9486,49,49,20171114
3177,8,OLD,20179942,러빙 빈센트,69264800,9308,272,525,20171114
3178,9,OLD,20169643,침묵,51410500,7026,384,798,20171114
3179,10,OLD,20171024,너의 췌장을 먹고 싶어,27625600,3525,155,360,20171114
3180,1,OLD,20168221,저스티스 리그,1246482600,153553,1192,4132,20171115
3181,2,OLD,20174622,해피 데스데이,507905500,68605,616,2199,20171115
3182,3,OLD,20168754,7호실,407772400,55985,629,2762,20171115
3183,4,OLD,20175121,토르: 라그나로크,233062700,31204,764,2000,20171115
3184,5,OLD,20172603,부라더,144696800,20431,645,1595,20171115
3185,6,OLD,20172742,범죄도시,101827300,13716,485,961,20171115
3186,7,OLD,20175441,채비,49052300,7461,293,442,20171115
3187,8,OLD,20179942,러빙 빈센트,53640000,7390,208,366,20171115
3188,9,OLD,20165748,꾼,53641000,6619,29,29,20171115
3189,10,OLD,20161681,미옥,40626000,5479,390,695,20171115
3190,1,OLD,20168221,저스티스 리그,1283604500,164133,1261,6761,20171116
3191,2,OLD,20174622,해피 데스데이,540060500,75181,578,2098,20171116
3192,3,OLD,20168754,7호실,375798200,52005,599,2792,20171116
3193,4,OLD,20175121,토르: 라그나로크,232576400,31835,494,1424,20171116
3194,5,OLD,20172603,부라더,127303900,18401,475,1097,20171116
3195,6,OLD,20172742,범죄도시,80128300,10618,321,637,20171116
3196,7,NEW,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,67408200,9271,167,366,20171116
3197,8,OLD,20179942,러빙 빈센트,53278900,7207,126,226,20171116
3198,9,OLD,20171024,너의 췌장을 먹고 싶어,44965300,6257,134,289,20171116
3199,10,OLD,20175441,채비,35936600,5862,165,214,20171116
3200,1,OLD,20168221,저스티스 리그,1570217084,183255,1308,6928,20171117
3201,2,OLD,20174622,해피 데스데이,486932416,59283,640,2242,20171117
3202,3,OLD,20168754,7호실,305605858,38467,562,2605,20171117
3203,4,OLD,20175121,토르: 라그나로크,249895558,30287,494,1435,20171117
3204,5,OLD,20172603,부라더,124647300,16518,491,1086,20171117
3205,6,OLD,20172742,범죄도시,119347600,14038,361,727,20171117
3206,7,OLD,20179942,러빙 빈센트,67718100,8087,140,261,20171117
3207,8,OLD,20165748,꾼,68382000,7598,40,40,20171117
3208,9,OLD,20175441,채비,32661000,4533,151,203,20171117
3209,10,OLD,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,29127900,3296,169,281,20171117
3210,1,OLD,20168221,저스티스 리그,2989563865,347934,1260,7107,20171118
3211,2,OLD,20174622,해피 데스데이,1046135085,126412,691,2863,20171118
3212,3,OLD,20175121,토르: 라그나로크,603290656,72424,563,1624,20171118
3213,4,OLD,20168754,7호실,545121779,65969,556,2527,20171118
3214,5,OLD,20172603,부라더,227629400,28393,479,1057,20171118
3215,6,OLD,20172742,범죄도시,228801000,26516,375,750,20171118
3216,7,OLD,20179942,러빙 빈센트,128383200,15374,192,345,20171118
3217,8,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,55668100,7338,219,316,20171118
3218,9,OLD,20175441,채비,50492800,6519,152,220,20171118
3219,10,OLD,20171024,너의 췌장을 먹고 싶어,47722900,5718,129,205,20171118
3220,1,OLD,20168221,저스티스 리그,2479858800,290944,1237,6857,20171119
3221,2,OLD,20174622,해피 데스데이,883652700,105849,689,2796,20171119
3222,3,OLD,20175121,토르: 라그나로크,546615100,65541,574,1632,20171119
3223,4,OLD,20168754,7호실,428655200,52302,520,2344,20171119
3224,5,OLD,20172603,부라더,211669100,26082,482,1050,20171119
3225,6,OLD,20172742,범죄도시,199479600,22897,381,742,20171119
3226,7,OLD,20179942,러빙 빈센트,127662600,15471,201,366,20171119
3227,8,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,65446000,8556,227,330,20171119
3228,9,OLD,20175441,채비,55632900,7134,158,235,20171119
3229,10,OLD,20171024,너의 췌장을 먹고 싶어,47958300,5712,129,207,20171119
3230,1,OLD,20168221,저스티스 리그,563461300,72978,1168,6119,20171120
3231,2,OLD,20174622,해피 데스데이,244530500,32023,575,2400,20171120
3232,3,OLD,20175121,토르: 라그나로크,135642100,18001,491,1510,20171120
3233,4,OLD,20168754,7호실,127421200,17328,477,2116,20171120
3234,5,OLD,20172603,부라더,68633700,9816,475,1048,20171120
3235,6,OLD,20172742,범죄도시,72290500,9677,369,795,20171120
3236,7,OLD,20179942,러빙 빈센트,53884200,7200,178,372,20171120
3237,8,OLD,20175441,채비,25284800,3752,169,267,20171120
3238,9,NEW,20165748,꾼,25232000,3154,11,11,20171120
3239,10,OLD,20171024,너의 췌장을 먹고 싶어,13295200,1723,116,198,20171120
3240,1,OLD,20168221,저스티스 리그,471091800,60926,1174,5901,20171121
3241,2,OLD,20174622,해피 데스데이,213725800,27967,582,2360,20171121
3242,3,OLD,20168754,7호실,126949500,17260,480,2080,20171121
3243,4,OLD,20175121,토르: 라그나로크,115776500,15323,495,1483,20171121
3244,5,OLD,20172603,부라더,67691400,9856,487,1037,20171121
3245,6,OLD,20172742,범죄도시,63695700,8436,362,777,20171121
3246,7,OLD,20179942,러빙 빈센트,59951400,8072,187,382,20171121
3247,8,OLD,20175441,채비,29159500,4490,187,293,20171121
3248,9,OLD,20165748,꾼,24678800,2334,23,23,20171121
3249,10,OLD,20171024,너의 췌장을 먹고 싶어,13615600,1780,120,200,20171121
3250,1,OLD,20165748,꾼,1564888600,213172,1195,6295,20171122
3251,2,OLD,20168221,저스티스 리그,334680800,44903,730,3354,20171122
3252,3,OLD,20174622,해피 데스데이,215254300,29475,513,1921,20171122
3253,4,OLD,20175121,토르: 라그나로크,93138500,12529,423,1048,20171122
3254,5,OLD,20179942,러빙 빈센트,57790000,7660,170,351,20171122
3255,6,OLD,20168754,7호실,34396400,4722,338,831,20171122
3256,7,OLD,20172742,범죄도시,33320000,4509,246,474,20171122
3257,8,OLD,20175441,채비,25292000,3890,120,206,20171122
3258,9,OLD,20174222,키드냅,26200800,3615,153,675,20171122
3259,10,OLD,20172603,부라더,20374600,3050,240,429,20171122
3260,1,OLD,20165748,꾼,1641943500,224945,1210,6393,20171123
3261,2,OLD,20168221,저스티스 리그,311497400,42378,718,3099,20171123
3262,3,OLD,20174622,해피 데스데이,232742100,32324,515,1912,20171123
3263,4,OLD,20175121,토르: 라그나로크,111034200,15417,422,929,20171123
3264,5,OLD,20179942,러빙 빈센트,58030000,7821,164,332,20171123
3265,6,OLD,20173903,역모-반란의 시대,40740400,5727,349,777,20171123
3266,7,OLD,20168754,7호실,35205300,4871,295,712,20171123
3267,8,OLD,20175441,채비,25046500,4039,103,160,20171123
3268,9,OLD,20174778,하이큐!! 재능과 센스,26599500,3935,78,120,20171123
3269,10,OLD,20172742,범죄도시,26522700,3568,204,321,20171123
3270,1,OLD,20165748,꾼,2115161898,263452,1253,6666,20171124
3271,2,OLD,20168221,저스티스 리그,410121873,49980,730,3169,20171124
3272,3,OLD,20174622,해피 데스데이,270818279,34324,518,1883,20171124
3273,4,OLD,20175121,토르: 라그나로크,155367200,19514,429,949,20171124
3274,5,OLD,20179942,러빙 빈센트,86619000,10271,183,373,20171124
3275,6,OLD,20172742,범죄도시,44927500,5297,227,372,20171124
3276,7,OLD,20168754,7호실,39223052,5193,294,641,20171124
3277,8,OLD,20173903,역모-반란의 시대,39535200,5001,355,763,20171124
3278,9,OLD,20174222,키드냅,31366700,3926,152,583,20171124
3279,10,OLD,20175441,채비,22989900,3717,108,164,20171124
3280,1,OLD,20165748,꾼,3913018050,474990,1314,7329,20171125
3281,2,OLD,20168221,저스티스 리그,903206473,109039,747,3255,20171125
3282,3,OLD,20174622,해피 데스데이,485719377,59581,543,2087,20171125
3283,4,OLD,20175121,토르: 라그나로크,325839000,39962,480,1067,20171125
3284,5,OLD,20179942,러빙 빈센트,159910400,18922,202,444,20171125
3285,6,OLD,20175223,래빗 스쿨,91099200,12343,302,443,20171125
3286,7,OLD,20172742,범죄도시,79149400,9109,213,358,20171125
3287,8,OLD,20175288,피터와 모글리의 크리스마스 어드벤처,61611800,8244,250,353,20171125
3288,9,OLD,20168754,7호실,50888850,6414,301,555,20171125
3289,10,OLD,20174222,키드냅,40637900,4893,167,501,20171125
3290,1,OLD,20165748,꾼,3916372500,473846,1294,7208,20171126
3291,2,OLD,20168221,저스티스 리그,816339700,99253,727,3146,20171126
3292,3,OLD,20174622,해피 데스데이,421820600,52144,536,1986,20171126
3293,4,OLD,20175121,토르: 라그나로크,320968650,39538,484,1075,20171126
3294,5,OLD,20179942,러빙 빈센트,163780900,19604,199,461,20171126
3295,6,OLD,20175223,래빗 스쿨,119778400,15758,314,462,20171126
3296,7,OLD,20175288,피터와 모글리의 크리스마스 어드벤처,70395700,9298,247,350,20171126
3297,8,OLD,20172742,범죄도시,77730000,9042,212,341,20171126
3298,9,OLD,20168754,7호실,58117900,7325,291,543,20171126
3299,10,OLD,20174222,키드냅,38388100,4615,156,444,20171126
3300,1,OLD,20165748,꾼,1174266500,159897,1249,6743,20171127
3301,2,OLD,20168221,저스티스 리그,174189100,23350,656,2792,20171127
